"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"27","CD14 Mono","major affective disorder","major affective disorder","8/69","87/2178",0.00532020923656811,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/XBP1/TSHR/PIK3R1/NCOR2/CTNNB1",8
"28","CD14 Mono","osteoporosis","osteoporosis","8/69","87/2178",0.00532020923656811,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1/VDR",8
"29","CD14 Mono","xeroderma pigmentosum","xeroderma pigmentosum","8/69","87/2178",0.00532020923656811,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/ERCC4/CTNNB1",8
"30","CD14 Mono","ehlers-danlos","ehlers-danlos","8/69","88/2178",0.00570584788478955,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1/SLC39A13",8
"31","CD14 Mono","long qt syndrome","long qt syndrome","8/69","88/2178",0.00570584788478955,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/KCNQ1/CTNNB1",8
"32","CD14 Mono","pancreatic cancer","pancreatic cancer","8/69","88/2178",0.00570584788478955,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/STK11/CTNNB1",8
"33","CD14 Mono","skin/hair/eye pigmentation","skin/hair/eye pigmentation","8/69","89/2178",0.00611258515171158,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/MC1R/NCOR2/CTNNB1",8
"34","CD14 Mono","zellweger syndrome","zellweger syndrome","8/69","89/2178",0.00611258515171158,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/PEX10/CTNNB1",8
"35","CD14 Mono","epidermolysis bullosa","epidermolysis bullosa","8/69","90/2178",0.00654115304381358,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/LAMB3/PIK3R1/NCOR2/CTNNB1",8
"36","CD14 Mono","fanconi anemia","fanconi anemia","8/69","90/2178",0.00654115304381358,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/FANCA/CTNNB1",8
"37","CD14 Mono","hypogonadism","hypogonadism","8/69","90/2178",0.00654115304381358,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1/PROK2",8
"38","CD14 Mono","rheumatoid arthritis","rheumatoid arthritis","8/69","90/2178",0.00654115304381358,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/IL10/CTNNB1",8
"39","CD14 Mono","corneal dystrophy","corneal dystrophy","8/69","91/2178",0.00699228885462104,0.0260589415318853,0.00205361768334587,"IQGAP1/CHST6/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",8
"40","CD14 Mono","encephalopathy","encephalopathy","8/69","91/2178",0.00699228885462104,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/RANBP2/PIK3R1/NCOR2/CTNNB1",8
"41","CD14 Mono","neuropathy","neuropathy","9/69","112/2178",0.00764819744304591,0.0260589415318853,0.00205361768334587,"SNAP29/IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/PRX/CTNNB1",9
"42","CD14 Mono","myocardial infarction","myocardial infarction","8/69","93/2178",0.00796523542049243,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/GCLC/PIK3R1/NCOR2/CTNNB1",8
"43","CD14 Mono","disorder of glycosylation","disorder of glycosylation","8/69","96/2178",0.00961256851576856,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/ALG9/TSHR/PIK3R1/NCOR2/CTNNB1",8
"44","CD14 Mono","leukemia","leukemia","7/69","77/2178",0.00969496512720215,0.0260589415318853,0.00205361768334587,"RARA/IRF1/NUMA1/ETV6/IKZF1/LMO2/NF1",7
"45","CD14 Mono","lymphoma","lymphoma","8/69","99/2178",0.0115034484964351,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/PRF1/TSHR/PIK3R1/NCOR2/CTNNB1",8
"46","CD14 Mono","adenoma","adenoma","7/69","80/2178",0.0118768535949197,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"47","CD14 Mono","adenocarcinoma","adenocarcinoma","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"48","CD14 Mono","arthrogryposis","arthrogryposis","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"49","CD14 Mono","asperger syndrome","asperger syndrome","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"50","CD14 Mono","atopy","atopy","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"51","CD14 Mono","autoimmune disease","autoimmune disease","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"52","CD14 Mono","bartter syndrome","bartter syndrome","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"53","CD14 Mono","central hypoventilation syndrome","central hypoventilation syndrome","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"54","CD14 Mono","dyskeratosis","dyskeratosis","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"55","CD14 Mono","fetal hemoglobin quantitative trait locus","fetal hemoglobin quantitative trait locus","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"56","CD14 Mono","glioblastoma","glioblastoma","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"57","CD14 Mono","goiter","goiter","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"58","CD14 Mono","hemochromatosis","hemochromatosis","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"59","CD14 Mono","homocystinuria","homocystinuria","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"60","CD14 Mono","keratosis","keratosis","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"61","CD14 Mono","lipodystrophy","lipodystrophy","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"62","CD14 Mono","lissencephaly","lissencephaly","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"63","CD14 Mono","lymphedema","lymphedema","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"64","CD14 Mono","lymphoproliferative syndrome","lymphoproliferative syndrome","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"65","CD14 Mono","malignant hyperthermia","malignant hyperthermia","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"66","CD14 Mono","meckel syndrome","meckel syndrome","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"67","CD14 Mono","mitochondrial dna depletion syndrome","mitochondrial dna depletion syndrome","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"68","CD14 Mono","mucopolysaccharidosis","mucopolysaccharidosis","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"69","CD14 Mono","nephronophthisis","nephronophthisis","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"70","CD14 Mono","otosclerosis","otosclerosis","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"71","CD14 Mono","paget disease","paget disease","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"72","CD14 Mono","pheochromocytoma","pheochromocytoma","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"73","CD14 Mono","preeclampsia","preeclampsia","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"74","CD14 Mono","refsum disease","refsum disease","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"75","CD14 Mono","restless legs syndrome","restless legs syndrome","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"76","CD14 Mono","vitreoretinopathy","vitreoretinopathy","7/69","83/2178",0.0143962950120179,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"77","CD14 Mono","alzheimer disease","alzheimer disease","8/69","103/2178",0.0144385189967606,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PLAU/PIK3R1/NCOR2/CTNNB1",8
"78","CD14 Mono","aids","aids","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"79","CD14 Mono","amelogenesis imperfecta","amelogenesis imperfecta","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"80","CD14 Mono","amyloidosis","amyloidosis","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"81","CD14 Mono","body mass index","body mass index","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"82","CD14 Mono","colon cancer","colon cancer","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"83","CD14 Mono","cutis laxa","cutis laxa","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"84","CD14 Mono","dermatitis","dermatitis","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"85","CD14 Mono","dyslexia","dyslexia","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"86","CD14 Mono","endometrial cancer","endometrial cancer","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"87","CD14 Mono","epiphyseal dysplasia, multiple","epiphyseal dysplasia, multiple","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"88","CD14 Mono","hypoglycemia","hypoglycemia","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"89","CD14 Mono","neutropenia","neutropenia","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"90","CD14 Mono","nevus","nevus","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"91","CD14 Mono","ovarian failure","ovarian failure","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"92","CD14 Mono","polydactyly","polydactyly","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"93","CD14 Mono","porphyria","porphyria","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"94","CD14 Mono","pseudohypoaldosteronism","pseudohypoaldosteronism","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"95","CD14 Mono","sarcoma","sarcoma","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"96","CD14 Mono","squamous cell carcinoma","squamous cell carcinoma","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"97","CD14 Mono","wilms tumor","wilms tumor","7/69","84/2178",0.015315716440637,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"98","CD14 Mono","breast cancer","breast cancer","8/69","105/2178",0.0160968170344501,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/BARD1/TSHR/PIK3R1/NCOR2/CTNNB1",8
"99","CD14 Mono","diamond-blackfan anemia","diamond-blackfan anemia","7/69","85/2178",0.0162765459462338,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"100","CD14 Mono","hepatocellular carcinoma","hepatocellular carcinoma","7/69","85/2178",0.0162765459462338,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"101","CD14 Mono","joubert syndrome","joubert syndrome","7/69","85/2178",0.0162765459462338,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"102","CD14 Mono","leukodystrophy","leukodystrophy","7/69","85/2178",0.0162765459462338,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"103","CD14 Mono","optic atrophy","optic atrophy","7/69","85/2178",0.0162765459462338,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"104","CD14 Mono","osteoarthritis","osteoarthritis","7/69","85/2178",0.0162765459462338,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"105","CD14 Mono","osteopetrosis","osteopetrosis","7/69","85/2178",0.0162765459462338,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"106","CD14 Mono","renal cell carcinoma","renal cell carcinoma","7/69","85/2178",0.0162765459462338,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"107","CD14 Mono","seizures","seizures","7/69","85/2178",0.0162765459462338,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"108","CD14 Mono","split-hand/foot malformation","split-hand/foot malformation","7/69","85/2178",0.0162765459462338,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"109","CD14 Mono","thalassemia","thalassemia","7/69","85/2178",0.0162765459462338,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"110","CD14 Mono","waardenburg syndrome","waardenburg syndrome","7/69","85/2178",0.0162765459462338,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"111","CD14 Mono","diabetes mellitus, type 2","diabetes mellitus, type 2","8/69","106/2178",0.0169762175167008,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/IRS2/PIK3R1/NCOR2/CTNNB1",8
"112","CD14 Mono","hypertension","hypertension","8/69","106/2178",0.0169762175167008,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/KCNMB1/TSHR/PIK3R1/NCOR2/CTNNB1",8
"113","CD14 Mono","attention-deficit hyperactivity disorder","attention-deficit hyperactivity disorder","7/69","86/2178",0.0172797259355817,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"114","CD14 Mono","brachydactyly","brachydactyly","7/69","86/2178",0.0172797259355817,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"115","CD14 Mono","chondrodysplasia","chondrodysplasia","7/69","86/2178",0.0172797259355817,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"116","CD14 Mono","coloboma","coloboma","7/69","86/2178",0.0172797259355817,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"117","CD14 Mono","complex i","complex i","7/69","86/2178",0.0172797259355817,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"118","CD14 Mono","cone dystrophy","cone dystrophy","7/69","86/2178",0.0172797259355817,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"119","CD14 Mono","coronary heart disease","coronary heart disease","7/69","86/2178",0.0172797259355817,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"120","CD14 Mono","holoprosencephaly","holoprosencephaly","7/69","86/2178",0.0172797259355817,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"121","CD14 Mono","hypercholesterolemia","hypercholesterolemia","7/69","86/2178",0.0172797259355817,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"122","CD14 Mono","multiple sclerosis","multiple sclerosis","7/69","86/2178",0.0172797259355817,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"123","CD14 Mono","spinal muscular atrophy","spinal muscular atrophy","7/69","86/2178",0.0172797259355817,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"124","CD14 Mono","tuberculosis","tuberculosis","7/69","86/2178",0.0172797259355817,0.0260589415318853,0.00205361768334587,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
"125","CD14 Mono","prostate cancer","prostate cancer","8/69","107/2178",0.0178900775611582,0.0263615103226261,0.0020774621138011,"IQGAP1/FOS/EP300/TSHR/ZFHX3/PIK3R1/NCOR2/CTNNB1",8
"126","CD14 Mono","schizophrenia","schizophrenia","8/69","107/2178",0.0178900775611582,0.0263615103226261,0.0020774621138011,"IQGAP1/FOS/EP300/DAO/TSHR/PIK3R1/NCOR2/CTNNB1",8
"127","CD14 Mono","hirschsprung disease","hirschsprung disease","7/69","87/2178",0.0183261836467454,0.0263615103226261,0.0020774621138011,"IQGAP1/FOS/EP300/TSHR/PIK3R1/NCOR2/CTNNB1",7
