"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"11","CD4 TCM","MORF RAB1A","MORF RAB1A","28/674","194/10061",9.10198115116826e-05,0.0099257712037333,0.00939084107158172,"PPP1R11/SMAD2/COIL/GLG1/GORASP2/VAMP3/COX6A1/VGLL4/MARCH7/WBP2/MDH1/PRKCSH/FBXW11/MORC3/SSR2/RABAC1/TMSB10/ARCN1/PPP1R7/PEX11B/UBA1/TMED2/SEC22B/TSTA3/HTATSF1/SDHC/RHEB/RAB5B",28
"12","CD4 TCM","GNF2 CD53","GNF2 CD53","13/674","58/10061",9.25171750015088e-05,0.0099257712037333,0.00939084107158172,"CORO7/LCP1/PSME1/HLA-F/RAC2/SASH3/ARHGDIB/VAV1/CD48/B2M/CRLF3/HLA-E/PSMB8",13
"13","CD4 TCM","MODULE 177","MODULE 177","18/674","101/10061",0.000114055921996652,0.0107069996774357,0.0101299667562816,"ST3GAL1/GYPC/LCP1/TNFAIP3/ARPC1B/RASA3/CD52/NFKB1/ARHGDIB/IL2RG/SGK1/UCP2/GNB1/CD48/MX2/CSNK2A1/TMED2/PLCG2",18
"14","CD4 TCM","MORF RAB11A","MORF RAB11A","12/674","59/10061",0.000448030286011213,0.0373856383104913,0.0353708120535169,"SMAD2/COIL/SCRIB/KBTBD2/MARCH7/STXBP3/ARCN1/PPP1R7/PEX11B/SEC22B/HTATSF1/SDHC",12
"15","CD8 TEM","GNF2 ATM","GNF2 ATM","9/579","30/10061",3.12562592315414e-05,0.0230671193128776,0.0228993225527924,"DEF6/DENND2D/DUSP2/RASGRP1/RNF125/BTN3A2/SYNRG/ITK/OGT",9
"16","NK","GNF2 PTPN4","GNF2 PTPN4","14/356","51/10061",1.47257884301114e-09,1.00724392861962e-06,9.42450459527129e-07,"PTGDR/SPON2/ARL4C/CD160/PRF1/FYN/TBX21/ZAP70/IL2RB/CD7/NCR3/TTC38/S1PR5/GZMM",14
"17","NK","GNF2 IL2RB","GNF2 IL2RB","13/356","47/10061",5.18621766567283e-09,1.77368644166011e-06,1.6595896530153e-06,"PTGDR/SPON2/ARL4C/CD160/PRF1/TBX21/IL2RB/KIR2DL1/CD7/NCR3/TTC38/S1PR5/GZMM",13
"18","NK","GNF2 CD7","GNF2 CD7","9/356","40/10061",8.13078396691779e-06,0.00185381874445726,0.00173456724627579,"PTGDR/ARL4C/CD160/PRF1/TBX21/ZAP70/IL2RB/CD7/GZMM",9
"19","NK","GNF2 MATK","GNF2 MATK","7/356","25/10061",1.81314266550407e-05,0.00310047395801196,0.00290102826480651,"PTGDR/ARL4C/PRF1/ZAP70/IL2RB/S1PR5/GZMM",7
"20","NK","GCM HDAC1","GCM HDAC1","7/356","38/10061",0.000320163531658211,0.0437983711308433,0.040980932052251,"DRAP1/SET/HNRNPL/PFN1/NONO/DDB2/ARHGEF1",7
"21","NK","GCM DDX5","GCM DDX5","9/356","65/10061",0.000435902188166022,0.0484985407772343,0.0453787516044298,"ZNHIT3/SRSF5/DYRK1A/SET/HNRNPL/SUMO2/NONO/EIF4H/MAZ",9
"22","NK","MORF RAF1","MORF RAF1","12/356","110/10061",0.000496330095673451,0.0484985407772343,0.0453787516044298,"ETF1/ATXN2L/PPP2R5E/SUMO2/CNOT2/ZZZ3/NONO/UBE2D3/UBE2I/CSNK1D/EIF4H/RAB1A",12
