"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"11","CD4 TCM","Fluocinolone Acetonide-2.5 mg/kg in Corn Oil-Rat-Heart-3d-dn","Fluocinolone Acetonide-2.5 mg/kg in Corn Oil-Rat-Heart-3d-dn","40/352","301/5027",4.49947943013767e-05,0.0197772573133778,0.0166975896938506,"TRIM35/TPM1/HTRA3/YBX1/NEDD4/MXD4/TMED9/UGP2/PPIF/BRI3/RNPEP/BAG3/PLCG1/TGFB3/TM9SF2/IL2RG/CD48/MRPL27/AKT1/FLNA/EHD2/TMOD3/ETS1/CCNT2/GPC1/PRKAR1A/HSPE1/SMPD1/CDC42/HAND1/DUSP7/AHDC1/KCNA2/ITM2C/SERPINH1/COL6A3/CAV1/NME2/PODXL/LTBP4",40
"12","CD4 TCM","Cisplatin-1.17 mg/kg in Saline-Rat-Bone marrow-0.25d-up","Cisplatin-1.17 mg/kg in Saline-Rat-Bone marrow-0.25d-up","38/352","282/5027",5.19013114103407e-05,0.0202066315508586,0.0170601027930615,"SLC38A2/TGOLN2/NEK9/IVNS1ABP/TFRC/RRM1/PNRC2/MXD4/HMGB1/TMED9/TACC3/COL1A1/CLTA/SSR2/BRI3/PRPS1/TMED10/XPO7/CD48/CALM3/ESD/USP1/AKT1/NAP1L4/PHF2/EIF4G2/TMOD3/GPC1/HSPE1/ANXA1/FTH1/CLPX/CDC42/DUSP7/MMP14/LCP1/NME2/RHOG",38
"13","CD4 TCM","Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","Etoposide-188 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","41/352","314/5027",5.43301365379859e-05,0.0202066315508586,0.0170601027930615,"ARPC1B/CEACAM1/YBX1/NEDD4/MXD4/YWHAG/HMGB1/COL1A1/CLTA/LAMP2/SSR2/UGP2/BRI3/F5/STAT3/TMED10/CD48/FCGRT/NAP1L4/LRP1/FLNA/EHD2/TMEM86A/SEPT5/LGALS1/LAPTM5/MIF/ANXA1/SMPD1/FTH1/CDC42/OSTF1/LCP1/ITM2C/CDH1/COL6A3/PHLDA3/NME2/RHOG/GNB1/NPY",41
"14","CD4 TCM","Haloperidol-21 mg/kg in Corn Oil-Rat-Heart-5d-up","Haloperidol-21 mg/kg in Corn Oil-Rat-Heart-5d-up","45/352","359/5027",6.3628284678276e-05,0.0218496950167186,0.0184473123115081,"HTRA3/ARL6IP5/FBXO11/UBQLN1/IVNS1ABP/MXD4/TMED9/BRI3/BAG3/MRFAP1/PLCG1/ANP32E/STAT3/MRPL43/CYB561/PRPS1/TMED10/CD48/CALM3/ESD/PKIG/NAP1L4/FLNA/HERPUD1/FKBP5/USP2/ARID2/LGALS1/GPC1/ATP6V1H/NOV/ANXA1/SMPD1/NAPA/XDH/FTH1/CDC42/DUSP7/HTRA1/ITM2C/COL6A3/SLC7A6/TSC22D3/LTBP4/GNB1",45
"15","CD4 TCM","Alfacalcidol-0.043 mg/kg in CMC-Rat-Heart-1d-dn","Alfacalcidol-0.043 mg/kg in CMC-Rat-Heart-1d-dn","41/352","317/5027",6.77860238367692e-05,0.0218496950167186,0.0184473123115081,"SLC38A2/TPM1/NEK9/NEDD4/IVNS1ABP/PDK1/TFRC/PNRC2/CTBP1/UGP2/PPIF/BRI3/VEGFB/MRFAP1/PLCG1/HSPA8/XPO7/FBXL5/CALM3/HK1/AKT1/NAP1L4/FLNA/EHD2/TMEM50A/ARID2/EIF4G2/GPC1/ATP6V1H/ZNF142/MIF/ANXA1/PMPCA/SMPD1/INPP5A/MRPS7/CAV1/NME2/UCP2/LTBP4/GNB1",41
"16","CD4 TCM","Digitoxin-2.75 mg/kg in Corn Oil-Rat-Heart-1d-up","Digitoxin-2.75 mg/kg in Corn Oil-Rat-Heart-1d-up","40/352","308/5027",7.62509924927878e-05,0.0224839141920623,0.0189827723805187,"GNG8/YBX1/NEDD4/SMTN/PDK1/IDH3A/VEGFB/RNPEP/BAG3/VAPB/PLCG1/MAP3K12/PHLDB1/ACADVL/HSPA8/CALM3/PSMC4/BCR/LRP1/JUN/FLNA/GATAD2B/EHD2/HERPUD1/USP2/TXLNB/PER1/LGALS1/SMYD2/DAZAP1/FTH1/PFDN1/COL6A3/PHLDA3/UCP2/NR3C1/FBXW11/LTBP4/GNB1/KLC2",40
"17","CD4 TCM","Fluocinolone Acetonide-2.5 mg/kg in Corn Oil-Rat-Heart-5d-dn","Fluocinolone Acetonide-2.5 mg/kg in Corn Oil-Rat-Heart-5d-dn","40/352","309/5027",8.20562592373464e-05,0.0224839141920623,0.0189827723805187,"SLC38A2/TPM1/HTRA3/TFRC/SSR2/UGP2/PPIF/BRI3/VEGFB/RNPEP/MRFAP1/PLCG1/HDDC3/IL2RG/CD48/CALM3/HK1/ESD/HABP4/MRPL27/AKT1/FLNA/EHD2/ARID2/ETS1/PRKAR1A/HSPE1/FTH1/CDC42/HAND1/DUSP7/INPP5A/SERPINH1/MRPS7/PFDN1/COL6A3/CAV1/NME2/PODXL/LTBP4",40
"18","CD4 TCM","Leflunomide-30 mg/kg in Corn Oil-Rat-Spleen-1d-up","Leflunomide-30 mg/kg in Corn Oil-Rat-Spleen-1d-up","40/352","310/5027",8.82607115558474e-05,0.0224839141920623,0.0189827723805187,"ARL6IP5/NEDD4/UBQLN1/PLA2G1B/TFRC/LGALS3BP/STAT1/LAMP2/CTBP1/MRFAP1/PLCG1/ANP32E/ACADVL/XPO7/CALM3/FCGRT/CTRL/HK1/BCR/NAP1L4/LRP1/HERPUD1/PER1/EIF4G2/RASSF5/ETS1/FBXO7/ATP6V1H/LAPTM5/UHRF2/USP7/MMP14/LRBA/KCNA2/ITM2C/CAV1/UCP2/RHOG/PPP1R9B/LTBP4",40
"19","CD4 TCM","Dexamethasone-1 mg/kg in Corn Oil-Rat-Heart-3d-dn","Dexamethasone-1 mg/kg in Corn Oil-Rat-Heart-3d-dn","36/352","268/5027",8.83545749015891e-05,0.0224839141920623,0.0189827723805187,"TRIM35/SLC38A2/HTRA3/NEDD4/RCN3/TFRC/LGALS3BP/TMED9/UGP2/BRI3/RNPEP/PLCG1/IL2RG/PHLDB1/CD48/AKT1/FLNA/EHD2/TMEM50A/ETS1/CCNT2/GPC1/PRKAR1A/HSPE1/SMPD1/CDC42/HAND1/AHDC1/KCNA2/SERPINH1/COL6A3/CAV1/NME2/PODXL/MTM1/LTBP4",36
"20","CD4 TCM","Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-1d-up","Hydroxyurea-400 mg/kg in Saline-Rat-Bone marrow-1d-up","40/352","311/5027",9.48886106939478e-05,0.0229393216352619,0.0193672648563752,"CEACAM1/NEDD4/RCN3/IVNS1ABP/LGALS3BP/TMED9/COL1A1/LAMP2/SSR2/PPIF/BRI3/MRFAP1/F5/IL2RG/PRPS1/TMED10/HSPA8/CD48/FBXL5/FCGRT/FLNA/TMEM50A/RASSF5/SEPT5/LGALS1/GPC1/MIF/HSPE1/SMPD1/CDC42/DUSP7/OSTF1/LCP1/ITM2C/MRPS7/COL6A3/TMEM97/NME2/RHOG/NPY",40
"21","CD4 TCM","Atenolol-1000 mg/kg in CMC-Rat-Heart-3d-dn","Atenolol-1000 mg/kg in CMC-Rat-Heart-3d-dn","39/352","302/5027",0.000106790194082217,0.0240690988730078,0.0203211158612147,"TRIM35/SLC38A2/YBX1/NEDD4/IVNS1ABP/PDK1/LGALS3BP/CTBP1/PPIF/BRI3/RNPEP/MRFAP1/PLCG1/ANP32E/STAT3/PHLDB1/XPO7/CD48/CALM3/PKIG/MRPL27/FLNA/EHD2/ARID2/EIF4G2/GPC1/ANXA1/SMPD1/NAPA/PGM2/CLPX/CDC42/HTRA1/OSTF1/PCMTD2/ITM2C/UCP2/LTBP4/GNB1",39
"22","CD4 TCM","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Spleen-3d-dn","Chlorambucil-0.6 mg/kg in Corn Oil-Rat-Spleen-3d-dn","40/352","313/5027",0.000109518133444917,0.0240690988730078,0.0203211158612147,"RBM17/CORO1B/TFRC/RRM1/PNRC2/LGALS3BP/TMED9/CTBP1/SSR2/PSMD5/BRI3/ANP32E/PRPS1/TMED10/HSPA8/XPO7/CD48/CALM3/FCGRT/USP1/NAP1L4/EIF2S2/FLNA/TMEM50A/YIPF5/FBXO7/HSPE1/ANXA1/SMPD1/CDC42/DUSP7/MMP14/OSTF1/LCP1/ITM2C/MRPS7/PFDN1/TMEM97/UCP2/RHOG",40
"23","CD4 TCM","Diisopropyl Fluorophosphate-3.75 mg/kg in Water-Rat-Heart-1d-up","Diisopropyl Fluorophosphate-3.75 mg/kg in Water-Rat-Heart-1d-up","39/352","304/5027",0.000123389716391081,0.0248661936984798,0.0209940889702726,"SLC38A2/NEDD4/IVNS1ABP/YWHAG/CTBP1/PPIF/BRI3/VEGFB/RNPEP/BAG3/PLCG1/ANP32E/PHLDB1/HSPA8/FCGRT/HK1/DUSP2/JUN/FLNA/HERPUD1/USP2/PER1/ARID2/NFE2L1/EIF4G2/GPC1/PRKAR1A/PMPCA/SMPD1/CDC42/HAND1/DUSP7/DDC/PCMTD2/KCNA2/ITM2C/UCP2/LTBP4/HIP1R",39
"24","CD4 TCM","(+)-Pulegone-200 mg/kg in CMC-Rat-Kidney-1d-up","(+)-Pulegone-200 mg/kg in CMC-Rat-Kidney-1d-up","37/352","283/5027",0.000125114426285625,0.0248661936984798,0.0209940889702726,"SLC25A10/SLC38A2/GCLC/PTGDS/NEDD4/CREM/IVNS1ABP/TFRC/TMED9/BRI3/MRFAP1/F5/STAT3/MAP3K12/TMED10/ACADVL/HSPA8/PXMP4/IFRD1/NAP1L4/JUN/HERPUD1/USP2/PER1/ANKRD46/ETS1/SMPD1/CDC42/DDC/OSTF1/PCMTD2/AHDC1/KCNA2/ITM2C/GNPTG/NME2/LTBP4",37
"25","CD4 TCM","Beta-Estradiol-150 mg/kg in Corn Oil-Rat-Skeletal muscle-5d-dn","Beta-Estradiol-150 mg/kg in Corn Oil-Rat-Skeletal muscle-5d-dn","42/352","337/5027",0.00013006093005799,0.0248661936984798,0.0209940889702726,"TRIM35/SLC38A2/TPM1/REXO4/ARL6IP5/RCN3/TFRC/YWHAG/TMED9/COL1A1/SSR2/UGP2/IDH3A/RNPEP/BAG3/MRFAP1/TMED10/HSPA8/CD48/CALM3/MRPL27/AKT1/FLNA/EHD2/TMEM50A/ARID2/LGALS1/GPC1/HSPE1/ANXA1/SMPD1/FTH1/CDC42/HTRA1/OSTF1/AHDC1/ITM2C/SERPINH1/PFDN1/COL6A3/CAV1/LTBP4",42
"26","CD4 TCM","Carmofur-201 mg/kg in CMC-Rat-Bone marrow-1d-up","Carmofur-201 mg/kg in CMC-Rat-Bone marrow-1d-up","37/352","284/5027",0.000134757334498206,0.0248661936984798,0.0209940889702726,"NEK9/ARL6IP5/NEDD4/TFRC/LCP2/RRM1/PNRC2/LGALS3BP/HMGB1/TMED9/CTBP1/SSR2/PPIF/RNPEP/MRFAP1/F5/ANP32E/PRPS1/HSPA8/XPO7/AKT1/EIF2S2/FLNA/LRRFIP1/ANXA1/UHRF2/FTH1/CDC42/DUSP7/OSTF1/LCP1/UCP2/RHOG/PPP1R9B/PTPRJ/FBXW11/NPY",37
"27","CD4 TCM","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-1d-up","Ifosfamide-143 mg/kg in Saline-Rat-Spleen-1d-up","38/352","295/5027",0.000138859820032876,0.0248661936984798,0.0209940889702726,"ARPC1B/YBX1/NEDD4/TPP1/PLA2G1B/CORO1B/PNRC2/MXD4/TOR3A/BRI3/STAT3/IL2RG/TMED10/FBXL5/FCGRT/CTRL/PSMC4/LRP1/FLNA/RASSF5/ETS1/CCNT2/LAPTM5/ANXA1/SMPD1/DAZAP1/FTH1/CDC42/HTRA1/OSTF1/LCP1/ITM2C/CDH1/PHLDA3/CAV1/RHOG/LTBP4/NPY",38
"28","CD4 TCM","Diphenidol-300 mg/kg in Water-Rat-Heart-3d-up","Diphenidol-300 mg/kg in Water-Rat-Heart-3d-up","44/352","361/5027",0.000150214242232762,0.0259387807569787,0.0218996553149868,"TRIM35/TPM1/TGOLN2/HTRA3/ARL6IP5/FBXO11/YBX1/IVNS1ABP/NDUFV2/MXD4/HMGB1/UGP2/BAG3/SC5D/MRFAP1/PLCG1/STAT3/MRPL43/TM9SF2/PHLDB1/TRAP1/ACADVL/XPO7/PXMP4/IFRD1/MRPL27/AKT1/MRPS33/TMEM50A/HERPUD1/FKBP5/TXLNB/PER1/EIF4G2/GPC1/PRKAR1A/PMPCA/SMPD1/FTH1/DDC/INPP5A/CAV1/NME2/TSC22D3",44
"29","CD4 TCM","Coumarin-111 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","Coumarin-111 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","37/352","287/5027",0.000167847554090874,0.0279842387596336,0.023626599446984,"HIF1A/GCLC/TGOLN2/NEK9/ARL6IP5/CEACAM1/YBX1/RBM17/TFRC/LCP2/NDUFV2/HMGB1/TMED9/TACC3/COL1A1/CLTA/RBM10/SYVN1/MRFAP1/PRPS1/XPO7/FLNA/TMEM50A/TRIM27/SLC35B3/HSPE1/ANXA1/PMPCA/MTA2/CLPX/MMP14/LRBA/OSTF1/LCP1/KCNA2/NME2/NPY",37
"30","CD4 TCM","Bromfenac-5 mg/kg in CMC-Rat-Kidney-1d-dn","Bromfenac-5 mg/kg in CMC-Rat-Kidney-1d-dn","40/352","321/5027",0.000190762753633964,0.0307445971273405,0.0259571213541232,"HIF1A/SLC38A2/TGOLN2/NEK9/ADAM10/IVNS1ABP/TFRC/YWHAG/HMGB1/RBM10/CTBP1/BRI3/MRFAP1/PLCG1/ANP32E/TM9SF2/CYB561/PRPS1/HSPA8/XPO7/CALM3/ESD/PKIG/MRPS33/HERPUD1/EIF4G2/MIF/HSPE1/ANXA1/PMPCA/SOSTDC1/FTH1/LMBRD1/DUSP7/KCNA2/CDH1/MRPS7/NME2/TSC22D3/GNB1",40
"31","CD4 TCM","Fludrocortisone Acetate-125 mg/kg in CMC-Rat-Heart-1d-up","Fludrocortisone Acetate-125 mg/kg in CMC-Rat-Heart-1d-up","37/352","291/5027",0.000223319365913071,0.0348306172319258,0.0294068760954462,"PTGDS/ARL6IP5/IVNS1ABP/SMTN/PDK1/LGALS3BP/YWHAG/STAT1/CTBP1/PCSK7/TOR3A/DDX24/BAG3/ANP32E/PHLDB1/HSPA8/PSMC4/HK1/PKIG/DUSP2/GATAD2B/TMEM50A/HERPUD1/USP2/PER1/TFG/ARID2/DCAKD/PGM2/XDH/HSPA4/FTH1/CDC42/PCMTD2/LCP1/KCNA2/PFDN1",37
"32","CD4 TCM","Loratadine-10 mg/kg in Water-Rat-Heart-5d-up","Loratadine-10 mg/kg in Water-Rat-Heart-5d-up","40/352","325/5027",0.000249057696133147,0.0366638084622609,0.0309546071336522,"SLC38A2/TPM1/TGOLN2/HTRA3/YBX1/SMTN/PDK1/NDUFV2/TMED9/UGP2/VEGFB/PLCG1/MAP3K12/TRAP1/ACADVL/PXMP4/HK1/IFRD1/HABP4/JUN/FLNA/EHD2/HERPUD1/PER1/NFE2L1/ETS1/LGALS1/PRKAR1A/MIF/HSPE1/ANXA1/HAND1/INPP5A/ITM2C/ACP6/COL6A3/NME2/UCP2/GNB1/PANK4",40
"33","CD4 TCM","Daunorubicin-3.25 mg/kg in Saline-Rat-Bone marrow-3d-up","Daunorubicin-3.25 mg/kg in Saline-Rat-Bone marrow-3d-up","41/352","336/5027",0.000250239023630736,0.0366638084622609,0.0309546071336522,"TGOLN2/ARPC1B/YBX1/NEDD4/RCN3/LCP2/COMP/LGALS3BP/MXD4/COL1A1/LAMP2/PPIF/MRFAP1/F5/TMED10/CD48/FBXL5/FCGRT/IFRD1/LRP1/DUSP2/FLNA/EHD2/SEPT5/LGALS1/GPC1/ANXA1/SMPD1/XDH/FTH1/CDC42/HTRA1/OSTF1/LCP1/ITM2C/SERPINH1/CDH1/COL6A3/PHLDA3/RHOG/NPY",41
"34","CD4 TCM","Lead (II) Acetate-600 mg/kg in Saline-Rat-Spleen-5d-dn","Lead (II) Acetate-600 mg/kg in Saline-Rat-Spleen-5d-dn","38/352","304/5027",0.000260966752297587,0.0367370889253252,0.0310164765367466,"SLC38A2/IVNS1ABP/PLA2G1B/TFRC/RRM1/NDUFV2/LGALS3BP/HMGB1/CLTA/CTBP1/SSR2/PCSK7/DDX24/RNPEP/VAPB/ANP32E/PRPS1/XPO7/CD48/CTRL/HK1/GATAD2B/TRIM27/USP2/CCDC12/EIF4G2/SEPT5/FBXO7/HSPE1/ANXA1/MTA2/FTH1/DUSP7/MMP14/LRBA/PCMTD2/LCP1/PPP1R9B",38
"35","CD4 TCM","Diphenhydramine-10.9 mg/kg in Water-Rat-Heart-5d-up","Diphenhydramine-10.9 mg/kg in Water-Rat-Heart-5d-up","40/352","326/5027",0.000265935493771744,0.0367370889253252,0.0310164765367466,"SLC38A2/TPM1/TGOLN2/YBX1/SMTN/PNRC2/NDUFV2/TMED9/PPIF/IDH3A/VEGFB/RNPEP/PLCG1/MAP3K12/ACADVL/HSPA8/PXMP4/IFRD1/MRPL27/JUN/FLNA/EHD2/HERPUD1/PER1/ETS1/LGALS1/PRKAR1A/MIF/HSPE1/DAZAP1/FTH1/HAND1/SERPINH1/COL6A3/CAV1/NME2/UCP2/ICAM2/LTBP4/GNB1",40
"36","CD4 TCM","Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","Etoposide-100 mg/kg in Corn Oil-Rat-Bone marrow-3d-up","39/352","316/5027",0.000282101218518533,0.0378877608760308,0.0319879685793823,"HIF1A/TGOLN2/ARPC1B/CEACAM1/YBX1/LCP2/MXD4/HMGB1/TMED9/CLTA/LAMP2/SSR2/UGP2/BRI3/RNPEP/F5/STAT3/HSPA8/FBXL5/FCGRT/FLNA/RASSF5/TMOD3/LGALS1/LAPTM5/LRRFIP1/MIF/ANXA1/SMPD1/FTH1/CDC42/OSTF1/LCP1/ITM2C/CDH1/NME2/RHOG/ICAM2/NPY",39
"37","CD4 TCM","Chlordiazepoxide-196 mg/kg in Water-Rat-Heart-1d-dn","Chlordiazepoxide-196 mg/kg in Water-Rat-Heart-1d-dn","35/352","274/5027",0.00030373813604241,0.0396911861558122,0.0335105687502835,"SLC38A2/YBX1/NEDD4/UBQLN1/ADAM10/PDK1/TFRC/PNRC2/NDUFV2/SPAG9/CTBP1/IDH3A/BRI3/MRFAP1/PLCG1/ANP32E/PRPS1/TRPC4AP/CD48/CALM3/NAP1L4/GATAD2B/TFG/ARID2/HSPE1/NAPA/FTH1/CLPX/ITM2C/CAV1/NR3C1/PODXL/MTM1/FBXW11/GNB1",35
"38","CD4 TCM","Flavoxate-1255 mg/kg in CMC-Rat-Heart-5d-dn","Flavoxate-1255 mg/kg in CMC-Rat-Heart-5d-dn","38/352","307/5027",0.000319284493397606,0.0406247506730901,0.0342987608142913,"HTRA3/ARL6IP5/RCN3/TFRC/LGALS3BP/CTBP1/SSR2/PPIF/IDH3A/VEGFB/RNPEP/CALM3/HK1/PKIG/HABP4/AKT1/NAP1L4/EHD2/ARID2/LGALS1/HSPE1/ANXA1/NAPA/UHRF2/CDC42/HTRA1/AHDC1/INPP5A/ITM2C/MRPS7/PFDN1/COL6A3/CAV1/NME2/UCP2/PODXL/LTBP4/GNB1",38
"39","CD4 TCM","Altretamine-13 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","Altretamine-13 mg/kg in Corn Oil-Rat-Bone marrow-1d-dn","37/352","298/5027",0.000361084441556304,0.0411683388018945,0.0347577026884552,"GCLC/TGOLN2/NEK9/ARL6IP5/CEACAM1/NEDD4/TFRC/LCP2/RRM1/NDUFV2/MXD4/HMGB1/TMED9/TACC3/CLTA/RBM10/SSR2/SYVN1/MRFAP1/HSPA8/XPO7/CALM3/HK1/ESD/AKT1/TMOD3/SEPT5/HSPE1/ANXA1/UHRF2/FTH1/CDC42/DUSP7/MMP14/LCP1/NME2/NPY",37
