"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"23","CD4 TCM","GO:0006412","Translation","10/23","234/14698",8.23928844525051e-13,1.14526109388982e-10,6.67816010825567e-11,"MRPL1/MRPL16/MRPL39/MRPL41/MRPS14/MRPS18C/MRPS21/RPL10A/RPL18A/RPL26",10
"24","CD4 TCM","GO:0032543","Mitochondrial Translation","7/23","98/14698",1.05898950045506e-10,6.99369417133678e-09,4.07811019456973e-09,"MRPL1/MRPL16/MRPL39/MRPL41/MRPS14/MRPS18C/MRPS21",7
"25","CD4 TCM","GO:0140053","Mitochondrial Gene Expression","7/23","103/14698",1.50943039669139e-10,6.99369417133678e-09,4.07811019456973e-09,"MRPL1/MRPL16/MRPL39/MRPL41/MRPS14/MRPS18C/MRPS21",7
"26","CD4 TCM","GO:0043043","Peptide Biosynthetic Process","7/23","158/14698",3.08027463595758e-09,1.07039543599526e-07,6.24160913075615e-08,"MRPL41/MRPS14/MRPS18C/MRPS21/RPL10A/RPL18A/RPL26",7
"27","CD4 TCM","GO:0009059","Macromolecule Biosynthetic Process","7/23","183/14698",8.5666762144096e-09,2.38153598760587e-07,1.38870330212534e-07,"MRPL41/MRPS14/MRPS18C/MRPS21/RPL10A/RPL18A/RPL26",7
"28","CD4 TCM","GO:0010467","Gene Expression","7/23","296/14698",2.32709082972756e-07,5.39109375553552e-06,3.14361392787758e-06,"MRPL41/MRPS14/MRPS18C/MRPS21/RPL10A/RPL18A/RPL26",7
"29","CD4 TCM","GO:0051123","RNA Polymerase II Preinitiation Complex Assembly","3/23","56/14698",8.7897854834868e-05,0.00174540026029238,0.00101776463493005,"GTF2B/MED21/MED9",3
"30","CD4 TCM","GO:0070897","Transcription Preinitiation Complex Assembly","3/23","59/14698",0.000102768281465242,0.00178559889045858,0.00104120495695048,"GTF2B/MED21/MED9",3
"31","CD4 TCM","GO:0006367","Transcription Initiation At RNA Polymerase II Promoter","3/23","76/14698",0.000218412634794323,0.00337326180404566,0.00196699098001905,"GTF2B/MED21/MED9",3
"32","CD4 TCM","GO:0002181","Cytoplasmic Translation","3/23","93/14698",0.000396234527722582,0.00550765993534389,0.00321158511943566,"RPL10A/RPL18A/RPL26",3
"33","CD4 TCM","GO:0031571","Mitotic G1 DNA Damage Checkpoint Signaling","2/23","26/14698",0.000744081671211235,0.00940248657257834,0.00548270705103015,"RPL26/RPS27L",2
